Check Name,Category,Source ID,Source Severity,Computer Name,Last Seen,State,Measured Values
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px02v1-6ppda4,10-Mar-2026 07:41,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px02v1-6ppda1,10-Mar-2026 07:45,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px02v1-6ppda3,10-Mar-2026 07:44,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px02v1-6ppda2,10-Mar-2026 07:52,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px03v1-nznyc1,10-Mar-2026 07:58,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px03v1-nznyc2,10-Mar-2026 07:34,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1dx06v1-tk28f2,10-Mar-2026 07:36,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1dx06v1-tk28f1,10-Mar-2026 07:03,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px03v2-0izwc2,10-Mar-2026 07:43,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1dx07v1-jncej2,10-Mar-2026 07:50,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1px03v2-0izwc1,10-Mar-2026 07:41,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,iad1dx07v1-jncej1,10-Mar-2026 07:51,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,dc04px3604.internal.das,10-Mar-2026 07:52,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,ch03fx0303.internal.das,10-Mar-2026 07:35,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,ch03fx0301.internal.das,10-Mar-2026 07:53,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,dc04px3601.internal.das,10-Mar-2026 06:57,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,ch03fx0302.internal.das,10-Mar-2026 07:36,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,ch03fx0304.internal.das,10-Mar-2026 07:40,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,dc04px3603.internal.das,10-Mar-2026 07:58,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
No anonymous user access: anon=-1,Operating System Services & Network Settings,05.70.00,MODERATE,dc04px3602.internal.das,10-Mar-2026 06:55,passed,No anonymous user access: : 05.70.00: /etc/exports exists but contains no configurations with anon=-1
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04dx2202.internal.das,10-Mar-2026 07:38,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va33fx3102.internal.das,10-Mar-2026 07:41,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px2502.internal.das,10-Mar-2026 07:53,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10dx1001v1.wellpoint.com,10-Mar-2026 08:00,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va33fx1201v1.wellpoint.com,10-Mar-2026 07:37,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px2005.wellpoint.com,10-Mar-2026 07:46,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04dx24db04.internal.das,10-Mar-2026 07:59,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px2902.internal.das,10-Mar-2026 07:41,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px2103.internal.das,10-Mar-2026 07:57,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px23db01.internal.das,10-Mar-2026 07:50,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va33fx2702.internal.das,10-Mar-2026 07:40,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10dx1001v2.wellpoint.com,10-Mar-2026 07:40,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,ch03fx0102.internal.das,10-Mar-2026 07:32,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px2501.internal.das,10-Mar-2026 07:59,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px2006.wellpoint.com,10-Mar-2026 07:53,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px3201.internal.das,10-Mar-2026 07:51,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px2104.internal.das,10-Mar-2026 07:57,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va33dx1303v1.wellpoint.com,10-Mar-2026 07:53,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px0803v2.wellpoint.com,10-Mar-2026 07:32,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va33fx1204v1.wellpoint.com,10-Mar-2026 07:57,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px2001.wellpoint.com,10-Mar-2026 07:43,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px2503.internal.das,10-Mar-2026 07:30,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px3202.internal.das,10-Mar-2026 07:55,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04px3002.internal.das,10-Mar-2026 07:31,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px0902v1.wellpoint.com,10-Mar-2026 07:41,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px1602.wellpoint.com,10-Mar-2026 07:42,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px0802v1.wellpoint.com,10-Mar-2026 07:29,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,dc04dx24db03.internal.das,10-Mar-2026 07:37,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va33dx1301v1.wellpoint.com,10-Mar-2026 07:33,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10dx1002v2.wellpoint.com,10-Mar-2026 07:50,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
Allow only NFS version 3 or higher,Operating System Services & Network Settings,05.71.00,MODERATE,va10px0901v1.wellpoint.com,10-Mar-2026 07:48,passed,Allow only NFS version 3 or higher : 05.71.00: /etc/exports exists but contains no configurations with vers=1|vers=2
